82,2014,6555,2,+
82,2014,6555,3,+
82,2014,6555,4,+
82,2014,6555,5,+
82,2014,6555,6,+
82,2014,6555,7,+
82,2014,6555,8,-
82,2014,6555,9,+
82,2014,6555,10,-
82,2014,6555,11,+
82,2014,6555,12,-
82,2014,6555,13,-
82,2014,6555,14,+
82,2014,6555,15,+
82,2014,6555,16,+
82,2014,6555,17,-
82,2014,6555,18,-
82,2014,6555,19,-
82,2014,6555,20,-
82,2014,6555,21,-
82,2014,6555,22,+
82,2014,6555,24,+
82,2014,6555,25,+
82,2014,6555,26,+
82,2014,6555,27,+
82,2014,6555,28,+
82,2014,6555,31,-
82,2014,6555,32,+
82,2014,6555,33,+
82,2014,6555,34,-
82,2014,6555,35,-
82,2014,6555,37,-
82,2014,6555,38,-
82,2014,6555,39,-
82,2014,6555,40,-
82,2014,6555,41,-
82,2014,6555,42,+
82,2014,6555,43,+
82,2014,6555,44,+
82,2014,6555,45,+
83,2014,6817,2,-
83,2014,6817,3,-
83,2014,6817,4,-
83,2014,6817,5,-
83,2014,6817,6,-
83,2014,6817,7,-
83,2014,6817,8,-
83,2014,6817,9,-
83,2014,6817,10,-
83,2014,6817,11,-
83,2014,6817,12,-
83,2014,6817,13,-
83,2014,6817,14,-
83,2014,6817,15,-
83,2014,6817,16,-
83,2014,6817,17,-
83,2014,6817,18,-
83,2014,6817,19,+
83,2014,6817,20,+
83,2014,6817,21,-
83,2014,6817,22,-
83,2014,6817,23,-
83,2014,6817,24,-
83,2014,6817,25,-
83,2014,6817,26,+
83,2014,6817,27,-
83,2014,6817,28,+
83,2014,6817,31,+
83,2014,6817,32,+
83,2014,6817,33,+
83,2014,6817,34,+
83,2014,6817,35,-
83,2014,6817,37,+
83,2014,6817,38,-
83,2014,6817,39,-
83,2014,6817,40,-
83,2014,6817,41,-
83,2014,6817,42,+
83,2014,6817,43,-
83,2014,6817,44,+
83,2014,6817,45,+
84,2014,6948,2,+
84,2014,6948,3,+
84,2014,6948,4,+
84,2014,6948,5,+
84,2014,6948,6,+
84,2014,6948,7,+
84,2014,6948,8,-
84,2014,6948,9,-
84,2014,6948,10,+
84,2014,6948,11,+
84,2014,6948,12,-
84,2014,6948,13,-
84,2014,6948,14,+
84,2014,6948,15,+
41,2015,8540,32,+
84,2014,6948,17,-
84,2014,6948,18,+
84,2014,6948,19,+
84,2014,6948,20,-
84,2014,6948,21,-
84,2014,6948,22,-
84,2014,6948,23,-
84,2014,6948,24,+
84,2014,6948,25,+
84,2014,6948,26,-
84,2014,6948,27,+
84,2014,6948,28,-
84,2014,6948,31,+
84,2014,6948,32,+
84,2014,6948,33,+
84,2014,6948,34,-
84,2014,6948,35,-
84,2014,6948,37,-
84,2014,6948,38,+
84,2014,6948,39,-
84,2014,6948,40,-
84,2014,6948,41,-
84,2014,6948,42,-
84,2014,6948,43,+
84,2014,6948,44,-
84,2014,6948,45,+
85,2014,6648,2,+
85,2014,6648,3,-
85,2014,6648,4,+
85,2014,6648,5,+
85,2014,6648,6,+
85,2014,6648,7,+
85,2014,6648,8,-
85,2014,6648,9,-
85,2014,6648,10,+
85,2014,6648,11,+
85,2014,6648,12,+
85,2014,6648,13,-
85,2014,6648,14,+
85,2014,6648,15,-
85,2014,6648,16,-
85,2014,6648,17,-
85,2014,6648,18,+
85,2014,6648,19,+
85,2014,6648,20,+
85,2014,6648,21,-
85,2014,6648,22,+
82,2014,6555,23,w
85,2014,6648,24,+
85,2014,6648,25,+
113,2014,7825,8,w
85,2014,6648,27,+
85,2014,6648,28,+
85,2014,6648,31,-
85,2014,6648,32,+
85,2014,6648,33,+
85,2014,6648,34,-
85,2014,6648,35,-
85,2014,6648,37,+
85,2014,6648,38,+
85,2014,6648,39,-
85,2014,6648,40,-
85,2014,6648,41,-
85,2014,6648,42,-
85,2014,6648,43,-
85,2014,6648,44,-
85,2014,6648,45,+
86,2014,6650,2,+
86,2014,6650,3,+
86,2014,6650,4,+
86,2014,6650,5,+
86,2014,6650,6,+
86,2014,6650,7,+
86,2014,6650,8,-
86,2014,6650,9,-
86,2014,6650,10,+
86,2014,6650,11,+
86,2014,6650,12,-
86,2014,6650,13,-
86,2014,6650,14,+
86,2014,6650,15,+
86,2014,6650,16,+
86,2014,6650,17,-
86,2014,6650,18,-
86,2014,6650,19,+
86,2014,6650,20,+
86,2014,6650,21,-
86,2014,6650,22,+
86,2014,6650,23,+
86,2014,6650,24,+
86,2014,6650,25,+
86,2014,6650,26,+
86,2014,6650,27,+
86,2014,6650,28,-
86,2014,6650,31,-
86,2014,6650,32,+
86,2014,6650,33,+
86,2014,6650,34,-
86,2014,6650,35,-
86,2014,6650,37,-
86,2014,6650,38,-
86,2014,6650,39,-
86,2014,6650,40,-
86,2014,6650,41,-
86,2014,6650,42,-
86,2014,6650,43,+
86,2014,6650,44,+
86,2014,6650,45,+
87,2014,7799,2,+
87,2014,7799,3,-
87,2014,7799,4,+
87,2014,7799,5,+
87,2014,7799,6,+
87,2014,7799,7,+
87,2014,7799,8,-
87,2014,7799,9,-
87,2014,7799,10,+
87,2014,7799,11,+
87,2014,7799,12,-
87,2014,7799,13,-
87,2014,7799,14,+
87,2014,7799,15,-
82,2014,6555,49,-
87,2014,7799,17,-
87,2014,7799,18,+
87,2014,7799,19,+
87,2014,7799,20,-
87,2014,7799,21,-
87,2014,7799,22,+
87,2014,7799,23,-
87,2014,7799,24,+
87,2014,7799,25,+
87,2014,7799,26,+
87,2014,7799,27,+
87,2014,7799,28,-
87,2014,7799,31,-
87,2014,7799,32,+
87,2014,7799,33,+
87,2014,7799,34,-
87,2014,7799,35,-
87,2014,7799,37,-
87,2014,7799,38,-
87,2014,7799,39,-
87,2014,7799,40,-
87,2014,7799,41,-
87,2014,7799,42,-
87,2014,7799,43,+
87,2014,7799,44,-
87,2014,7799,45,+
88,2014,7943,2,-
88,2014,7943,3,+
88,2014,7943,4,-
88,2014,7943,5,+
88,2014,7943,6,-
88,2014,7943,7,-
88,2014,7943,8,-
88,2014,7943,9,-
88,2014,7943,10,-
88,2014,7943,11,-
88,2014,7943,12,-
88,2014,7943,13,-
88,2014,7943,14,-
88,2014,7943,15,-
88,2014,7943,16,-
88,2014,7943,17,-
88,2014,7943,18,-
88,2014,7943,19,+
88,2014,7943,20,-
88,2014,7943,21,-
88,2014,7943,22,-
88,2014,7943,23,-
88,2014,7943,24,-
88,2014,7943,25,-
88,2014,7943,26,-
88,2014,7943,27,-
88,2014,7943,28,-
88,2014,7943,31,+
88,2014,7943,32,+
88,2014,7943,33,-
88,2014,7943,34,-
88,2014,7943,35,-
88,2014,7943,37,-
88,2014,7943,38,-
88,2014,7943,39,-
88,2014,7943,40,-
88,2014,7943,41,-
88,2014,7943,42,-
88,2014,7943,43,+
88,2014,7943,44,-
88,2014,7943,45,+
89,2014,7945,2,+
89,2014,7945,3,-
89,2014,7945,4,+
89,2014,7945,5,+
89,2014,7945,6,+
89,2014,7945,7,+
89,2014,7945,8,-
89,2014,7945,9,-
89,2014,7945,10,+
89,2014,7945,11,+
89,2014,7945,12,-
89,2014,7945,13,-
89,2014,7945,14,+
89,2014,7945,15,-
82,2014,6555,50,-
89,2014,7945,17,-
89,2014,7945,18,+
89,2014,7945,19,+
89,2014,7945,20,-
89,2014,7945,21,-
89,2014,7945,22,+
89,2014,7945,23,-
89,2014,7945,24,+
89,2014,7945,25,+
89,2014,7945,26,+
89,2014,7945,27,+
89,2014,7945,28,-
89,2014,7945,31,-
89,2014,7945,32,+
89,2014,7945,33,+
89,2014,7945,34,-
89,2014,7945,35,-
89,2014,7945,37,-
89,2014,7945,38,-
89,2014,7945,39,-
89,2014,7945,40,-
89,2014,7945,41,-
89,2014,7945,42,-
89,2014,7945,43,+
89,2014,7945,44,+
89,2014,7945,45,+
90,2014,7263,2,+
90,2014,7263,3,+
90,2014,7263,4,+
90,2014,7263,5,+
90,2014,7263,6,+
90,2014,7263,7,+
90,2014,7263,8,-
90,2014,7263,9,-
90,2014,7263,10,-
90,2014,7263,11,+
90,2014,7263,12,-
90,2014,7263,13,-
90,2014,7263,14,+
90,2014,7263,15,-
90,2014,7263,16,-
90,2014,7263,17,-
90,2014,7263,18,+
90,2014,7263,19,-
90,2014,7263,20,-
90,2014,7263,21,-
90,2014,7263,22,+
90,2014,7263,23,-
90,2014,7263,24,+
90,2014,7263,25,+
90,2014,7263,26,+
90,2014,7263,27,+
90,2014,7263,28,+
90,2014,7263,31,-
90,2014,7263,32,+
90,2014,7263,33,+
90,2014,7263,34,-
90,2014,7263,35,-
90,2014,7263,37,-
90,2014,7263,38,+
90,2014,7263,39,-
90,2014,7263,40,+
90,2014,7263,41,-
90,2014,7263,42,+
90,2014,7263,43,+
90,2014,7263,44,-
90,2014,7263,45,+
91,2014,7195,2,-
91,2014,7195,3,+
91,2014,7195,4,-
91,2014,7195,5,-
91,2014,7195,6,-
91,2014,7195,7,-
91,2014,7195,8,-
91,2014,7195,9,-
91,2014,7195,10,-
91,2014,7195,11,-
91,2014,7195,12,-
91,2014,7195,13,-
91,2014,7195,14,+
91,2014,7195,15,-
91,2014,7195,16,-
91,2014,7195,17,-
91,2014,7195,18,-
91,2014,7195,19,+
91,2014,7195,20,+
91,2014,7195,21,-
91,2014,7195,22,-
91,2014,7195,23,-
91,2014,7195,24,-
91,2014,7195,25,-
91,2014,7195,26,-
91,2014,7195,27,-
91,2014,7195,28,-
91,2014,7195,31,+
91,2014,7195,32,+
91,2014,7195,33,+
91,2014,7195,34,-
91,2014,7195,35,-
91,2014,7195,37,-
91,2014,7195,38,-
91,2014,7195,39,-
91,2014,7195,40,-
91,2014,7195,41,-
91,2014,7195,42,-
91,2014,7195,43,-
91,2014,7195,44,-
91,2014,7195,45,+
92,2014,7389,2,-
92,2014,7389,3,-
92,2014,7389,4,-
92,2014,7389,5,-
92,2014,7389,6,+
92,2014,7389,7,-
92,2014,7389,8,-
92,2014,7389,9,-
92,2014,7389,10,-
92,2014,7389,11,-
92,2014,7389,12,-
92,2014,7389,13,-
92,2014,7389,14,-
92,2014,7389,15,-
92,2014,7389,16,-
92,2014,7389,17,-
92,2014,7389,18,-
82,2014,6555,51,+
92,2014,7389,20,-
92,2014,7389,21,-
92,2014,7389,22,-
92,2014,7389,23,-
92,2014,7389,24,-
92,2014,7389,25,-
92,2014,7389,26,-
92,2014,7389,27,+
92,2014,7389,28,+
92,2014,7389,31,-
92,2014,7389,32,-
92,2014,7389,33,-
92,2014,7389,34,-
92,2014,7389,35,-
92,2014,7389,37,-
92,2014,7389,38,-
82,2014,6555,52,+
82,2014,6555,53,-
82,2014,6555,65,+
92,2014,7389,42,-
92,2014,7389,43,-
92,2014,7389,44,-
92,2014,7389,45,-
93,2014,7390,2,-
93,2014,7390,3,+
93,2014,7390,4,-
93,2014,7390,5,+
93,2014,7390,6,+
93,2014,7390,7,-
93,2014,7390,8,-
93,2014,7390,9,-
93,2014,7390,10,-
93,2014,7390,11,-
93,2014,7390,12,-
93,2014,7390,13,-
93,2014,7390,14,+
93,2014,7390,15,-
82,2014,6555,66,+
93,2014,7390,17,-
93,2014,7390,18,-
93,2014,7390,19,+
93,2014,7390,20,-
93,2014,7390,21,-
93,2014,7390,22,-
93,2014,7390,23,-
93,2014,7390,24,-
93,2014,7390,25,-
93,2014,7390,26,-
93,2014,7390,27,+
93,2014,7390,28,-
93,2014,7390,31,+
93,2014,7390,32,+
93,2014,7390,33,+
93,2014,7390,34,-
93,2014,7390,35,-
93,2014,7390,37,-
93,2014,7390,38,-
93,2014,7390,39,+
93,2014,7390,40,-
93,2014,7390,41,-
93,2014,7390,42,-
93,2014,7390,43,-
93,2014,7390,44,-
93,2014,7390,45,+
94,2014,7391,2,-
94,2014,7391,3,-
94,2014,7391,4,-
94,2014,7391,5,-
94,2014,7391,6,+
94,2014,7391,7,-
94,2014,7391,8,-
94,2014,7391,9,-
94,2014,7391,10,-
94,2014,7391,11,-
94,2014,7391,12,-
94,2014,7391,13,-
94,2014,7391,14,-
94,2014,7391,15,-
94,2014,7391,16,-
94,2014,7391,17,-
94,2014,7391,18,-
94,2014,7391,19,-
94,2014,7391,20,-
94,2014,7391,21,-
94,2014,7391,22,-
94,2014,7391,23,-
94,2014,7391,24,-
94,2014,7391,25,-
94,2014,7391,26,-
94,2014,7391,27,-
94,2014,7391,28,-
94,2014,7391,31,-
94,2014,7391,32,-
94,2014,7391,33,-
94,2014,7391,34,-
94,2014,7391,35,-
94,2014,7391,37,-
94,2014,7391,38,-
94,2014,7391,39,-
94,2014,7391,40,-
94,2014,7391,41,-
94,2014,7391,42,-
94,2014,7391,43,-
94,2014,7391,44,-
94,2014,7391,45,+
95,2014,7392,2,-
95,2014,7392,3,-
95,2014,7392,4,-
95,2014,7392,5,+
95,2014,7392,6,-
95,2014,7392,7,-
95,2014,7392,8,-
95,2014,7392,9,-
95,2014,7392,10,-
95,2014,7392,11,-
95,2014,7392,12,-
95,2014,7392,13,-
95,2014,7392,14,+
95,2014,7392,15,-
82,2014,6555,64,-
95,2014,7392,17,-
95,2014,7392,18,-
95,2014,7392,19,+
95,2014,7392,20,-
95,2014,7392,21,-
95,2014,7392,22,-
95,2014,7392,23,-
95,2014,7392,24,-
